2025-08-18 06:34:33          0 OC-IS-KJH/
2025-08-19 07:52:15    4595331 OC-IS-KJH/16s/Control/H1900001_S16_L001_R1_001.fastq.gz
2025-08-19 07:52:15    5217648 OC-IS-KJH/16s/Control/H1900009_S21_L001_R1_001.fastq.gz
2025-08-19 07:52:15    4514850 OC-IS-KJH/16s/Control/H1900013_S22_L001_R1_001.fastq.gz
2025-08-19 07:52:15    4825086 OC-IS-KJH/16s/Control/H1900068_S50_L001_R1_001.fastq.gz
2025-08-19 07:52:15    4791287 OC-IS-KJH/16s/Control/H1900072_S55_L001_R1_001.fastq.gz
2025-08-19 07:52:17    3753470 OC-IS-KJH/16s/Control/H1900073_S57_L001_R1_001.fastq.gz
2025-08-19 07:52:17    4637176 OC-IS-KJH/16s/Control/H1900076_S58_L001_R1_001.fastq.gz
2025-08-19 07:52:17    4483850 OC-IS-KJH/16s/Control/H1900095_S9_L001_R1_001.fastq.gz
2025-08-19 07:52:17    5885563 OC-IS-KJH/16s/Control/H1900106_S12_L001_R1_001.fastq.gz
2025-08-19 07:52:17    1864449 OC-IS-KJH/16s/Control/H1900123_S12_L001_R1_001.fastq.gz
2025-08-19 07:52:19    5577212 OC-IS-KJH/16s/Control/H1900137_S16_L001_R1_001.fastq.gz
2025-08-19 07:52:19    6353385 OC-IS-KJH/16s/Control/H1900144_S35_L001_R1_001.fastq.gz
2025-08-19 07:52:19    3288533 OC-IS-KJH/16s/Control/H1900150_S26_L001_R1_001.fastq.gz
2025-08-19 07:52:19    6251978 OC-IS-KJH/16s/Control/H1900153_S28_L001_R1_001.fastq.gz
2025-08-19 07:52:20    4774385 OC-IS-KJH/16s/Control/H1900168_S10_L001_R1_001.fastq.gz
2025-08-19 07:52:22    4468165 OC-IS-KJH/16s/Control/H1900173_S13_L001_R1_0012.fastq.gz
2025-08-19 07:52:22    3803150 OC-IS-KJH/16s/Control/H1900184_S21_L001_R1_0019.fastq.gz
2025-08-19 07:52:22    4343374 OC-IS-KJH/16s/Control/H1900194_S24_L001_R1_0022.fastq.gz
2025-08-19 07:52:22    4398699 OC-IS-KJH/16s/Control/H1900205_S33_L001_R1_0030.fastq.gz
2025-08-19 07:52:22    3984162 OC-IS-KJH/16s/Control/H1900210_S37_L001_R1_0034.fastq.gz
2025-08-19 07:52:24    5136989 OC-IS-KJH/16s/Control/H1900225_S63_L001_R1_001.fastq.gz
2025-08-19 07:52:24    5935891 OC-IS-KJH/16s/Control/H1900235_S1_L001_R1_001.fastq.gz
2025-08-19 07:52:24    2200034 OC-IS-KJH/16s/Control/H1900262_S59_L001_R1_001.fastq.gz
2025-08-19 07:52:24    4676465 OC-IS-KJH/16s/Control/H1900274_S23_L001_R1_001.fastq.gz
2025-08-19 07:52:24    4083224 OC-IS-KJH/16s/Control/H1900281_S28_L001_R1_001.fastq.gz
2025-08-19 07:52:26    4852943 OC-IS-KJH/16s/Control/H1900282_S29_L001_R1_001.fastq.gz
2025-08-19 07:52:26    4766733 OC-IS-KJH/16s/Control/H1900288_S33_L001_R1_001.fastq.gz
2025-08-19 07:52:26    4888091 OC-IS-KJH/16s/Control/H1900289_S36_L001_R1_001.fastq.gz
2025-08-19 07:52:26    3572178 OC-IS-KJH/16s/Control/H1900315_S57_L001_R1_001.fastq.gz
2025-08-19 07:52:27    3349050 OC-IS-KJH/16s/Control/H1900321_S58_L001_R1_001.fastq.gz
2025-08-19 07:52:28    3725890 OC-IS-KJH/16s/Control/H1900323_S62_L001_R1_001.fastq.gz
2025-08-19 07:52:28    5931086 OC-IS-KJH/16s/Control/H1900333_S25_L001_R1_001.fastq.gz
2025-08-19 07:52:29    5188432 OC-IS-KJH/16s/Control/H1900360_S12_L001_R1_001.fastq.gz
2025-08-19 07:52:29    4454958 OC-IS-KJH/16s/Control/H1900383_S55_L001_R1_001.fastq.gz
2025-08-19 07:52:29    5320926 OC-IS-KJH/16s/Control/H1900400_S5_L001_R1_001.fastq.gz
2025-08-19 07:52:31    4445457 OC-IS-KJH/16s/Control/H1900403_S9_L001_R1_001.fastq.gz
2025-08-19 07:52:31    4432956 OC-IS-KJH/16s/Control/H1900404_S10_L001_R1_001.fastq.gz
2025-08-19 07:52:31    4909486 OC-IS-KJH/16s/Control/H1900407_S12_L001_R1_001.fastq.gz
2025-08-19 07:52:31    4716258 OC-IS-KJH/16s/Control/H1900446_S52_L001_R1_001.fastq.gz
2025-08-19 07:52:31    3297727 OC-IS-KJH/16s/Control/H1900459_S1_L001_R1_001.fastq.gz
2025-08-19 07:52:33    4368377 OC-IS-KJH/16s/Control/H1900465_S9_L001_R1_001.fastq.gz
2025-08-19 07:52:33    4220442 OC-IS-KJH/16s/Control/H1900478_S21_L001_R1_001.fastq.gz
2025-08-19 07:52:33    4059924 OC-IS-KJH/16s/Control/H1900484_S27_L001_R1_001.fastq.gz
2025-08-19 07:52:33    4645352 OC-IS-KJH/16s/Control/H1900496_S41_L001_R1_001.fastq.gz
2025-08-19 07:52:33    5637940 OC-IS-KJH/16s/Control/H1900500_S44_L001_R1_001.fastq.gz
2025-08-19 07:52:35    4199824 OC-IS-KJH/16s/Control/H1900505_S45_L001_R1_001.fastq.gz
2025-08-19 07:52:36    4274717 OC-IS-KJH/16s/Control/H1900512_S54_L001_R1_001.fastq.gz
2025-08-19 07:52:36    5534200 OC-IS-KJH/16s/Control/H1900513_S58_L001_R1_001.fastq.gz
2025-08-19 07:52:36    5486827 OC-IS-KJH/16s/Control/H1900517_S60_L001_R1_001.fastq.gz
2025-08-19 07:52:36    5475336 OC-IS-KJH/16s/Control/H1900518_S61_L001_R1_001.fastq.gz
2025-08-19 07:52:37    2787860 OC-IS-KJH/16s/Control/H1900555_S32_L001_R1_001.fastq.gz
2025-08-19 07:52:38    2522499 OC-IS-KJH/16s/Control/H1900562_S40_L001_R1_001.fastq.gz
2025-08-19 07:52:38    3168436 OC-IS-KJH/16s/Control/H1900563_S39_L001_R1_001.fastq.gz
2025-08-19 07:52:38    2786589 OC-IS-KJH/16s/Control/H1900570_S47_L001_R1_001.fastq.gz
2025-08-19 07:52:38    3343216 OC-IS-KJH/16s/Control/H1900575_S49_L001_R1_001.fastq.gz
2025-08-19 07:52:40    3894449 OC-IS-KJH/16s/Control/H1900576_S53_L001_R1_001.fastq.gz
2025-08-19 07:52:40    2904496 OC-IS-KJH/16s/Control/H1900579_S56_L001_R1_001.fastq.gz
2025-08-19 07:52:40    5114507 OC-IS-KJH/16s/Control/H1900594_S27_L001_R1_001.fastq.gz
2025-08-19 07:52:40    5515998 OC-IS-KJH/16s/Control/H1900601_S38_L001_R1_001.fastq.gz
2025-08-19 07:52:40    6063707 OC-IS-KJH/16s/Control/H1900609_S44_L001_R1_001.fastq.gz
2025-08-19 07:52:42    6034276 OC-IS-KJH/16s/Control/H1900612_S45_L001_R1_001.fastq.gz
2025-08-19 07:52:42    3542211 OC-IS-KJH/16s/Control/H1900620_S32_L001_R1_001.fastq.gz
2025-08-19 07:52:42    3808735 OC-IS-KJH/16s/Control/H1900661_S26_L001_R1_001.fastq.gz
2025-08-19 07:52:43    4666088 OC-IS-KJH/16s/Control/H1900667_S31_L001_R1_001.fastq.gz
2025-08-19 07:52:43    4446483 OC-IS-KJH/16s/Control/H1900669_S34_L001_R1_001.fastq.gz
2025-08-19 07:52:44    4170649 OC-IS-KJH/16s/Control/H1900679_S44_L001_R1_001.fastq.gz
2025-08-19 07:52:45    5838629 OC-IS-KJH/16s/Control/H1900683_S47_L001_R1_001.fastq.gz
2025-08-19 07:52:45    5090239 OC-IS-KJH/16s/Control/H1900692_S58_L001_R1_001.fastq.gz
2025-08-19 07:52:45    4439212 OC-IS-KJH/16s/Control/H1900693_S57_L001_R1_001.fastq.gz
2025-08-19 07:52:45    4778438 OC-IS-KJH/16s/Control/H1900697_S62_L001_R1_001.fastq.gz
2025-08-19 07:52:47    7516366 OC-IS-KJH/16s/Control/H1900720_S23_L001_R1_001.fastq.gz
2025-08-19 07:52:47    6877727 OC-IS-KJH/16s/Control/H1900731_S35_L001_R1_001.fastq.gz
2025-08-19 07:52:47    7560770 OC-IS-KJH/16s/Control/H1900749_S51_L001_R1_001.fastq.gz
2025-08-19 07:52:47    4797239 OC-IS-KJH/16s/Control/H1900758_S7_L001_R1_001.fastq.gz
2025-08-19 07:52:48    5068456 OC-IS-KJH/16s/Control/H1900766_S16_L001_R1_001.fastq.gz
2025-08-19 07:52:49    6604954 OC-IS-KJH/16s/Control/H1900778_S25_L001_R1_001.fastq.gz
2025-08-19 07:52:50    6582297 OC-IS-KJH/16s/Control/H1900783_S27_L001_R1_001.fastq.gz
2025-08-19 07:52:50    5779108 OC-IS-KJH/16s/Control/H1900812_S54_L001_R1_001.fastq.gz
2025-08-19 07:52:50    5672597 OC-IS-KJH/16s/Control/H1900814_S53_L001_R1_001.fastq.gz
2025-08-19 07:52:50    3097033 OC-IS-KJH/16s/Control/H1900882_S2_L001_R1_001.fastq.gz
2025-08-19 07:56:14          0 OC-IS-KJH/Olink/
2025-08-19 07:56:22     138477 OC-IS-KJH/Olink/Analysis/1. Total_Analysis_Result.xlsx
2025-08-19 07:56:22     102496 OC-IS-KJH/Olink/Analysis/2. OC_vs_Control_Analysis_Result.xlsx
2025-08-19 07:56:22        885 OC-IS-KJH/Olink/Analysis/3. DEP_list.txt
2025-08-19 07:56:22     118544 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (4E-BP1_OID00536).png
2025-08-19 07:56:22     114307 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (ADA_OID00560).png
2025-08-19 07:56:22     111209 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (ARTN_OID00526).png
2025-08-19 07:56:22     110205 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (AXIN1_OID00487).png
2025-08-19 07:56:22     102255 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (Beta-NGF_OID00519).png
2025-08-19 07:56:22     113630 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CASP-8_OID00550).png
2025-08-19 07:56:22     111764 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL11_OID00505).png
2025-08-19 07:56:22     116507 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL19_OID00513).png
2025-08-19 07:56:23     117956 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL20_OID00556).png
2025-08-19 07:56:23     108701 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL23_OID00530).png
2025-08-19 07:56:23     117439 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL25_OID00551).png
2025-08-19 07:56:23     117822 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL28_OID00539).png
2025-08-19 07:56:23     113138 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL3_OID00532).png
2025-08-19 07:56:23     112628 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CCL4_OID00498).png
2025-08-19 07:56:23     115039 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CD244_OID00477).png
2025-08-19 07:56:23     110161 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CD40_OID00542).png
2025-08-19 07:56:23     112084 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CD5_OID00531).png
2025-08-19 07:56:23     117783 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CD6_OID00499).png
2025-08-19 07:56:23     119215 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CD8A_OID05124).png
2025-08-19 07:56:23     118336 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CDCP1_OID00476).png
2025-08-19 07:56:23     107706 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CSF-1_OID00562).png
2025-08-19 07:56:23     116536 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CST5_OID00491).png
2025-08-19 07:56:24     113441 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CX3CL1_OID00552).png
2025-08-19 07:56:24     119162 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL10_OID00535).png
2025-08-19 07:56:24     118314 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL11_OID00486).png
2025-08-19 07:56:24     121278 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL1_OID00496).png
2025-08-19 07:56:24     118455 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL5_OID00520).png
2025-08-19 07:56:24     121252 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL6_OID00534).png
2025-08-19 07:56:24     117457 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (CXCL9_OID00490).png
2025-08-19 07:56:24     110596 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (DNER_OID01213).png
2025-08-19 07:56:24     118040 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (EN-RAGE_OID00541).png
2025-08-19 07:56:24     119119 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (FGF-19_OID00545).png
2025-08-19 07:56:24     112442 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (FGF-21_OID00512).png
2025-08-19 07:56:24     111904 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (FGF-23_OID00507).png
2025-08-19 07:56:24     111709 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (FGF-5_OID00509).png
2025-08-19 07:56:24     110604 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (Flt3L_OID00533).png
2025-08-19 07:56:24     111981 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (GDNF_OID00475).png
2025-08-19 07:56:24     112347 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (HGF_OID00522).png
2025-08-19 07:56:25     120229 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (IFN-gamma_OID05547).png
2025-08-19 07:56:25     110422 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (IL-1 alpha_OID00493).png
2025-08-19 07:56:25     110896 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (IL-10RA_OID00508).png
2025-08-19 07:56:25     114359 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (IL-10RB_OID00515).png
2025-08-19 07:56:25     117456 OC-IS-KJH/Olink/Analysis/OC_vs_Control/Box plot (IL-12B_OID00523).png
